probe,face,x,y,z,Cp
210,Lateral+,-0.04000,0.05010,0.21000,-0.50485
211,Lateral+,-0.04000,0.05010,0.23000,-0.50868
212,Lateral+,-0.04000,0.05010,0.25000,-0.51363
213,Lateral+,-0.04000,0.05010,0.27000,-0.51926
214,Lateral+,-0.04000,0.05010,0.29000,-0.52482
215,Lateral+,-0.04000,0.05010,0.31000,-0.52956
216,Lateral+,-0.04000,0.05010,0.33000,-0.53331
217,Lateral+,-0.04000,0.05010,0.35000,-0.53703
218,Lateral+,-0.04000,0.05010,0.37000,-0.54400
219,Lateral+,-0.04000,0.05010,0.39000,-0.56004
220,Lateral+,-0.02000,0.05010,0.01000,-0.50962
221,Lateral+,-0.02000,0.05010,0.03000,-0.52904
222,Lateral+,-0.02000,0.05010,0.05000,-0.51086
223,Lateral+,-0.02000,0.05010,0.07000,-0.49322
224,Lateral+,-0.02000,0.05010,0.09000,-0.49453
225,Lateral+,-0.02000,0.05010,0.11000,-0.49966
226,Lateral+,-0.02000,0.05010,0.13000,-0.50452
227,Lateral+,-0.02000,0.05010,0.15000,-0.50845
228,Lateral+,-0.02000,0.05010,0.17000,-0.51163
229,Lateral+,-0.02000,0.05010,0.19000,-0.51463
230,Lateral+,-0.02000,0.05010,0.21000,-0.51797
231,Lateral+,-0.02000,0.05010,0.23000,-0.52189
232,Lateral+,-0.02000,0.05010,0.25000,-0.52632
233,Lateral+,-0.02000,0.05010,0.27000,-0.53091
234,Lateral+,-0.02000,0.05010,0.29000,-0.53511
235,Lateral+,-0.02000,0.05010,0.31000,-0.53845
236,Lateral+,-0.02000,0.05010,0.33000,-0.54090
237,Lateral+,-0.02000,0.05010,0.35000,-0.54347
238,Lateral+,-0.02000,0.05010,0.37000,-0.54884
239,Lateral+,-0.02000,0.05010,0.39000,-0.56106
240,Lateral+,0.00000,0.05010,0.01000,-0.43624
241,Lateral+,0.00000,0.05010,0.03000,-0.50635
242,Lateral+,0.00000,0.05010,0.05000,-0.49541
243,Lateral+,0.00000,0.05010,0.07000,-0.48231
244,Lateral+,0.00000,0.05010,0.09000,-0.48850
245,Lateral+,0.00000,0.05010,0.11000,-0.49585
246,Lateral+,0.00000,0.05010,0.13000,-0.50189
247,Lateral+,0.00000,0.05010,0.15000,-0.50642
248,Lateral+,0.00000,0.05010,0.17000,-0.50995
249,Lateral+,0.00000,0.05010,0.19000,-0.51324
250,Lateral+,0.00000,0.05010,0.21000,-0.51676
251,Lateral+,0.00000,0.05010,0.23000,-0.52068
252,Lateral+,0.00000,0.05010,0.25000,-0.52489
253,Lateral+,0.00000,0.05010,0.27000,-0.52898
254,Lateral+,0.00000,0.05010,0.29000,-0.53247
255,Lateral+,0.00000,0.05010,0.31000,-0.53482
256,Lateral+,0.00000,0.05010,0.33000,-0.53570
257,Lateral+,0.00000,0.05010,0.35000,-0.53557
258,Lateral+,0.00000,0.05010,0.37000,-0.53644
259,Lateral+,0.00000,0.05010,0.39000,-0.54321
260,Lateral+,0.02000,0.05010,0.01000,-0.38699
261,Lateral+,0.02000,0.05010,0.03000,-0.46537
262,Lateral+,0.02000,0.05010,0.05000,-0.46131
263,Lateral+,0.02000,0.05010,0.07000,-0.45658
264,Lateral+,0.02000,0.05010,0.09000,-0.46739
265,Lateral+,0.02000,0.05010,0.11000,-0.47259
266,Lateral+,0.02000,0.05010,0.13000,-0.47482
267,Lateral+,0.02000,0.05010,0.15000,-0.47555
268,Lateral+,0.02000,0.05010,0.17000,-0.47616
269,Lateral+,0.02000,0.05010,0.19000,-0.47751
270,Lateral+,0.02000,0.05010,0.21000,-0.48011
271,Lateral+,0.02000,0.05010,0.23000,-0.48397
272,Lateral+,0.02000,0.05010,0.25000,-0.48892
273,Lateral+,0.02000,0.05010,0.27000,-0.49426
274,Lateral+,0.02000,0.05010,0.29000,-0.49925
275,Lateral+,0.02000,0.05010,0.31000,-0.50306
276,Lateral+,0.02000,0.05010,0.33000,-0.50493
277,Lateral+,0.02000,0.05010,0.35000,-0.50432
278,Lateral+,0.02000,0.05010,0.37000,-0.50202
279,Lateral+,0.02000,0.05010,0.39000,-0.50243
280,Lateral+,0.04000,0.05010,0.01000,-0.36659
281,Lateral+,0.04000,0.05010,0.03000,-0.42693
282,Lateral+,0.04000,0.05010,0.05000,-0.41932
283,Lateral+,0.04000,0.05010,0.07000,-0.43607
284,Lateral+,0.04000,0.05010,0.09000,-0.45075
285,Lateral+,0.04000,0.05010,0.11000,-0.46303
286,Lateral+,0.04000,0.05010,0.13000,-0.47481
287,Lateral+,0.04000,0.05010,0.15000,-0.48522
288,Lateral+,0.04000,0.05010,0.17000,-0.49295
289,Lateral+,0.04000,0.05010,0.19000,-0.49771
290,Lateral+,0.04000,0.05010,0.21000,-0.50001
291,Lateral+,0.04000,0.05010,0.23000,-0.50037
292,Lateral+,0.04000,0.05010,0.25000,-0.49951
293,Lateral+,0.04000,0.05010,0.27000,-0.49768
294,Lateral+,0.04000,0.05010,0.29000,-0.49467
295,Lateral+,0.04000,0.05010,0.31000,-0.49017
296,Lateral+,0.04000,0.05010,0.33000,-0.48352
297,Lateral+,0.04000,0.05010,0.35000,-0.47359
298,Lateral+,0.04000,0.05010,0.37000,-0.45910
299,Lateral+,0.04000,0.05010,0.39000,-0.44046
300,Lateral-,-0.04000,-0.05010,0.01000,-0.55600
301,Lateral-,-0.04000,-0.05010,0.03000,-0.53590
302,Lateral-,-0.04000,-0.05010,0.05000,-0.50402
303,Lateral-,-0.04000,-0.05010,0.07000,-0.48588
304,Lateral-,-0.04000,-0.05010,0.09000,-0.49016
305,Lateral-,-0.04000,-0.05010,0.11000,-0.49421
306,Lateral-,-0.04000,-0.05010,0.13000,-0.49731
307,Lateral-,-0.04000,-0.05010,0.15000,-0.49953
308,Lateral-,-0.04000,-0.05010,0.17000,-0.50125
309,Lateral-,-0.04000,-0.05010,0.19000,-0.50322
310,Lateral-,-0.04000,-0.05010,0.21000,-0.50616
311,Lateral-,-0.04000,-0.05010,0.23000,-0.51048
312,Lateral-,-0.04000,-0.05010,0.25000,-0.51605
313,Lateral-,-0.04000,-0.05010,0.27000,-0.52212
314,Lateral-,-0.04000,-0.05010,0.29000,-0.52772
315,Lateral-,-0.04000,-0.05010,0.31000,-0.53222
316,Lateral-,-0.04000,-0.05010,0.33000,-0.53562
317,Lateral-,-0.04000,-0.05010,0.35000,-0.53897
318,Lateral-,-0.04000,-0.05010,0.37000,-0.54554
319,Lateral-,-0.04000,-0.05010,0.39000,-0.56088
320,Lateral-,-0.02000,-0.05010,0.01000,-0.51038
321,Lateral-,-0.02000,-0.05010,0.03000,-0.52983
322,Lateral-,-0.02000,-0.05010,0.05000,-0.51140
323,Lateral-,-0.02000,-0.05010,0.07000,-0.49367
324,Lateral-,-0.02000,-0.05010,0.09000,-0.49514
325,Lateral-,-0.02000,-0.05010,0.11000,-0.50032
326,Lateral-,-0.02000,-0.05010,0.13000,-0.50522
327,Lateral-,-0.02000,-0.05010,0.15000,-0.50918
328,Lateral-,-0.02000,-0.05010,0.17000,-0.51244
329,Lateral-,-0.02000,-0.05010,0.19000,-0.51556
330,Lateral-,-0.02000,-0.05010,0.21000,-0.51907
331,Lateral-,-0.02000,-0.05010,0.23000,-0.52324
332,Lateral-,-0.02000,-0.05010,0.25000,-0.52797
333,Lateral-,-0.02000,-0.05010,0.27000,-0.53281
334,Lateral-,-0.02000,-0.05010,0.29000,-0.53714
335,Lateral-,-0.02000,-0.05010,0.31000,-0.54044
336,Lateral-,-0.02000,-0.05010,0.33000,-0.54272
337,Lateral-,-0.02000,-0.05010,0.35000,-0.54505
338,Lateral-,-0.02000,-0.05010,0.37000,-0.55015
339,Lateral-,-0.02000,-0.05010,0.39000,-0.56205
340,Lateral-,0.00000,-0.05010,0.01000,-0.43681
341,Lateral-,0.00000,-0.05010,0.03000,-0.50709
342,Lateral-,0.00000,-0.05010,0.05000,-0.49588
343,Lateral-,0.00000,-0.05010,0.07000,-0.48271
344,Lateral-,0.00000,-0.05010,0.09000,-0.48921
345,Lateral-,0.00000,-0.05010,0.11000,-0.49667
346,Lateral-,0.00000,-0.05010,0.13000,-0.50279
347,Lateral-,0.00000,-0.05010,0.15000,-0.50734
348,Lateral-,0.00000,-0.05010,0.17000,-0.51088
349,Lateral-,0.00000,-0.05010,0.19000,-0.51416
350,Lateral-,0.00000,-0.05010,0.21000,-0.51769
351,Lateral-,0.00000,-0.05010,0.23000,-0.52162
352,Lateral-,0.00000,-0.05010,0.25000,-0.52586
353,Lateral-,0.00000,-0.05010,0.27000,-0.53007
354,Lateral-,0.00000,-0.05010,0.29000,-0.53370
355,Lateral-,0.00000,-0.05010,0.31000,-0.53612
356,Lateral-,0.00000,-0.05010,0.33000,-0.53698
357,Lateral-,0.00000,-0.05010,0.35000,-0.53678
358,Lateral-,0.00000,-0.05010,0.37000,-0.53748
359,Lateral-,0.00000,-0.05010,0.39000,-0.54421
360,Lateral-,0.02000,-0.05010,0.01000,-0.38745
361,Lateral-,0.02000,-0.05010,0.03000,-0.46584
362,Lateral-,0.02000,-0.05010,0.05000,-0.46129
363,Lateral-,0.02000,-0.05010,0.07000,-0.45710
364,Lateral-,0.02000,-0.05010,0.09000,-0.46828
365,Lateral-,0.02000,-0.05010,0.11000,-0.47357
366,Lateral-,0.02000,-0.05010,0.13000,-0.47585
367,Lateral-,0.02000,-0.05010,0.15000,-0.47661
368,Lateral-,0.02000,-0.05010,0.17000,-0.47718
369,Lateral-,0.02000,-0.05010,0.19000,-0.47850
370,Lateral-,0.02000,-0.05010,0.21000,-0.48104
371,Lateral-,0.02000,-0.05010,0.23000,-0.48482
372,Lateral-,0.02000,-0.05010,0.25000,-0.48965
373,Lateral-,0.02000,-0.05010,0.27000,-0.49498
374,Lateral-,0.02000,-0.05010,0.29000,-0.50001
375,Lateral-,0.02000,-0.05010,0.31000,-0.50390
376,Lateral-,0.02000,-0.05010,0.33000,-0.50582
377,Lateral-,0.02000,-0.05010,0.35000,-0.50521
378,Lateral-,0.02000,-0.05010,0.37000,-0.50292
379,Lateral-,0.02000,-0.05010,0.39000,-0.50331
380,Lateral-,0.04000,-0.05010,0.01000,-0.36778
381,Lateral-,0.04000,-0.05010,0.03000,-0.42690
382,Lateral-,0.04000,-0.05010,0.05000,-0.41869
383,Lateral-,0.04000,-0.05010,0.07000,-0.43688
384,Lateral-,0.04000,-0.05010,0.09000,-0.45188
385,Lateral-,0.04000,-0.05010,0.11000,-0.46426
386,Lateral-,0.04000,-0.05010,0.13000,-0.47604
387,Lateral-,0.04000,-0.05010,0.15000,-0.48630
388,Lateral-,0.04000,-0.05010,0.17000,-0.49386
389,Lateral-,0.04000,-0.05010,0.19000,-0.49839
390,Lateral-,0.04000,-0.05010,0.21000,-0.50037
391,Lateral-,0.04000,-0.05010,0.23000,-0.50046
392,Lateral-,0.04000,-0.05010,0.25000,-0.49935
393,Lateral-,0.04000,-0.05010,0.27000,-0.49739
394,Lateral-,0.04000,-0.05010,0.29000,-0.49440
395,Lateral-,0.04000,-0.05010,0.31000,-0.48996
396,Lateral-,0.04000,-0.05010,0.33000,-0.48346
397,Lateral-,0.04000,-0.05010,0.35000,-0.47373
398,Lateral-,0.04000,-0.05010,0.37000,-0.45938
399,Lateral-,0.04000,-0.05010,0.39000,-0.44073
